Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,200,1,6,3.94,1,1,3.92,359.10,1,8,20,1,1,16,74.4,40.9,10000,22.6,Invalid,2015-04-02,000000
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,40,3.9,358.60,1,8,21,1,1,17,74.4,40,10000,22.6,Invalid,2015-04-02,000010
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,12,3.9,359.70,1,8,21,1,14,16,74.4,9.9,10000,22.6,Invalid,2015-04-02,000020
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,12,3.9,358.30,1,8,20,1,1,16,74,40.2,10000,22.5,Invalid,2015-04-02,000030
Electric_Taxi,Tongzhou_District,200,1,1,3.94,1,57,3.92,359.90,1,8,21,1,14,16,74,2.6,10000,22.5,Invalid,2015-04-02,000040
Electric_Taxi,Tongzhou_District,200,1,12,3.96,1,1,3.94,360.90,1,8,21,1,1,17,74,-10.7,10000,22.5,Invalid,2015-04-02,000050
Electric_Taxi,Tongzhou_District,200,1,1,3.94,1,12,3.92,361.00,1,8,20,1,1,16,74,-21.5,10000,22.5,Invalid,2015-04-02,000100
Electric_Taxi,Tongzhou_District,200,1,1,3.94,1,1,3.94,360.40,1,8,21,1,1,16,74,1.1,10000,22.5,Invalid,2015-04-02,000110
Electric_Taxi,Tongzhou_District,200,1,1,3.94,1,1,3.94,360.50,1,8,21,1,1,17,74,1.1,10000,22.5,Invalid,2015-04-02,000120
Electric_Taxi,Tongzhou_District,200,1,1,3.94,1,1,3.94,360.60,1,8,20,1,1,16,74,0.9,10000,22.5,Invalid,2015-04-02,000130
