Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,200,1,23,3.78,1,1,3.76,342.70,1,2,17,1,1,15,52,-8.7,10000,15.8,Invalid,2015-04-02,000000
Electric_Taxi,Tongzhou_District,200,1,12,3.78,1,1,3.76,342.70,1,2,17,1,1,15,52,-8.7,10000,15.8,Invalid,2015-04-02,000008
Electric_Taxi,Tongzhou_District,200,1,21,3.78,1,1,3.76,342.70,1,2,17,1,1,15,52,-8.7,10000,15.8,Invalid,2015-04-02,000018
Electric_Taxi,Tongzhou_District,200,1,5,3.78,1,1,3.76,342.80,1,2,17,1,1,15,52,-8.7,10000,15.8,Invalid,2015-04-02,000028
Electric_Taxi,Tongzhou_District,200,1,5,3.78,1,1,3.76,342.80,1,2,17,1,1,15,52,-8.7,10000,15.8,Invalid,2015-04-02,000038
Electric_Taxi,Tongzhou_District,200,1,4,3.78,1,1,3.76,342.80,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000048
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,342.80,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000058
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,342.90,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000108
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,342.90,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000118
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,342.90,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000128
Electric_Taxi,Tongzhou_District,200,1,3,3.78,1,1,3.76,342.90,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000138
Electric_Taxi,Tongzhou_District,200,1,3,3.78,1,1,3.76,343.00,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000148
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,343.00,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000158
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,343.00,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000208
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,6,3.76,343.00,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000218
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,6,3.76,343.10,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000228
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,6,3.76,343.10,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000238
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,6,3.76,343.10,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000248
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,2,3.76,343.10,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000258
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,6,3.76,343.10,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000308
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,6,3.76,343.20,1,2,17,1,1,15,52.4,-8.7,10000,15.9,Invalid,2015-04-02,000318
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,46,3.76,343.20,1,2,17,1,1,15,52.8,-8.7,10000,16.1,Invalid,2015-04-02,000328
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,46,3.76,343.20,1,2,17,1,1,15,52.8,-8.7,10000,16.1,Invalid,2015-04-02,000338
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,46,3.76,343.20,1,2,17,1,1,15,52.8,-8.7,10000,16.1,Invalid,2015-04-02,000348
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,77,3.76,343.30,1,2,17,1,1,15,52.8,-8.7,10000,16.1,Invalid,2015-04-02,000358
