Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,9,77.2,0.8,10000,23.5,Invalid,2015-04-02,064830
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,8,77.2,0.7,10000,23.5,Invalid,2015-04-02,064840
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,6,3.96,362.60,1,17,12,1,1,9,77.2,4.4,10000,23.5,Invalid,2015-04-02,064850
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,40,3.96,362.80,1,17,12,1,1,9,77.2,1.4,10000,23.5,Invalid,2015-04-02,064900
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,9,77.2,0,10000,23.5,Invalid,2015-04-02,064910
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,9,77.2,0.5,10000,23.5,Invalid,2015-04-02,065048
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,8,77.2,0.5,10000,23.5,Invalid,2015-04-02,065058
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,9,77.2,0.5,10000,23.5,Invalid,2015-04-02,065108
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,9,77.2,0.5,10000,23.5,Invalid,2015-04-02,065118
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,8,77.2,0.5,10000,23.5,Invalid,2015-04-02,065128
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,9,77.2,0.5,10000,23.5,Invalid,2015-04-02,065139
Electric_Taxi,Tongzhou_District,200,1,1,3.98,1,1,3.98,362.90,1,17,12,1,1,8,77.2,0.5,10000,23.5,Invalid,2015-04-02,065149
