Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000007
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000017
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000027
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000037
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000047
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000057
,,200,1,1,4.1,1,1,4.1,371.50,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000107
,,200,1,1,4.1,1,1,4.1,371.60,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000117
,,200,1,1,4.1,1,1,4.1,371.60,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000127
,,200,1,1,4.1,1,1,4.1,371.60,1,2,18,1,10,15,88.4,-8,10000,26.9,,2015-04-02,000137
,,200,1,1,4.1,1,1,4.1,371.60,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000147
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000157
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000207
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000217
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000227
,,200,1,1,4.1,1,1,4.1,371.80,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000237
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000247
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000257
,,200,1,1,4.1,1,1,4.1,371.80,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000307
,,200,1,1,4.1,1,1,4.1,371.70,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000317
,,200,1,1,4.1,1,1,4.1,371.80,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000327
,,200,1,1,4.1,1,1,4.1,371.80,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000337
,,200,1,1,4.1,1,1,4.1,371.90,1,2,18,1,9,15,88.8,-8,10000,27,,2015-04-02,000347
,,200,1,1,4.1,1,1,4.1,371.90,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000357
,,200,1,1,4.1,1,1,4.1,371.90,1,2,18,1,9,15,88.8,-8,10000,27,,2015-04-02,000407
,,200,1,61,4.12,1,1,4.1,371.90,1,2,18,1,10,15,88.8,-8,10000,27,,2015-04-02,000417
,,200,1,1,4.1,1,1,4.1,371.90,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000427
,,200,1,1,4.1,1,1,4.1,371.90,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000437
,,200,1,60,4.12,1,1,4.1,371.90,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000447
,,200,1,60,4.12,1,1,4.1,372.00,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000457
,,200,1,51,4.12,1,1,4.1,371.90,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000507
,,200,1,50,4.12,1,1,4.1,372.00,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000517
,,200,1,25,4.12,1,1,4.1,372.00,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000527
,,200,1,25,4.12,1,1,4.1,372.00,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000537
,,200,1,25,4.12,1,1,4.1,372.10,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000547
,,200,1,25,4.12,1,1,4.1,372.20,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000557
,,200,1,25,4.12,1,1,4.1,372.20,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000607
,,200,1,16,4.12,1,1,4.1,372.20,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000617
,,200,1,16,4.12,1,1,4.1,372.20,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000627
,,200,1,14,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000637
,,200,1,14,4.12,1,1,4.1,372.20,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000647
,,200,1,14,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000657
,,200,1,7,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.2,-8,10000,27.2,,2015-04-02,000707
,,200,1,7,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000717
,,200,1,7,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000727
,,200,1,7,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000737
,,200,1,7,4.12,1,1,4.1,372.40,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000747
,,200,1,5,4.12,1,1,4.1,372.30,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000757
,,200,1,7,4.12,1,1,4.1,372.40,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000807
,,200,1,7,4.12,1,1,4.1,372.40,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000817
,,200,1,7,4.12,1,1,4.1,372.40,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000827
,,200,1,3,4.12,1,1,4.1,372.40,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000837
,,200,1,3,4.12,1,1,4.1,372.50,1,2,18,1,9,15,89.6,-8,10000,27.3,,2015-04-02,000847
