Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,200,1,1,0.0,1,1,0.0,.00,1,1,0,1,1,0,0,0,0,0,有效,2015-04-02,070933
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,070943
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,070953
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071003
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071013
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071023
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071033
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071043
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071053
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071103
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071113
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071123
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,8,55.2,0.5,10000,16.8,Invalid,2015-04-02,071133
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071143
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071153
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071203
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071213
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,18,12,1,1,9,55.2,0.6,10000,16.8,Invalid,2015-04-02,071223
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071233
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071243
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071253
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,12,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071303
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071313
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,18,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071323
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071333
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071343
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071353
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071403
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.50,1,17,12,1,3,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071413
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071423
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071433
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071443
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,3,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071453
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,3,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071503
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071513
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,0.5,10000,16.8,Invalid,2015-04-02,071523
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,1.4,10000,16.8,Invalid,2015-04-02,071533
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.40,1,17,12,1,1,9,55.2,0.9,10000,16.8,Invalid,2015-04-02,071543
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.20,1,17,12,1,3,9,55.2,3.4,10000,16.8,Invalid,2015-04-02,071553
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,345.00,1,17,12,1,3,9,55.2,5.8,10000,16.8,Invalid,2015-04-02,071603
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,12,3.76,345.30,1,17,12,1,1,9,55.2,1.1,10000,16.8,Invalid,2015-04-02,071613
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,1,3.78,344.70,1,17,12,1,1,9,55.2,7.9,10000,16.8,Invalid,2015-04-02,071623
Electric_Taxi,Tongzhou_District,200,1,6,3.78,1,1,3.76,344.50,1,17,12,1,1,9,55.2,8.9,10000,16.8,Invalid,2015-04-02,071633
Electric_Taxi,Tongzhou_District,200,1,1,3.76,1,1,3.76,344.10,1,18,12,1,3,8,55.2,14.7,10000,16.8,Invalid,2015-04-02,071643
Electric_Taxi,Tongzhou_District,200,1,60,3.78,1,1,3.76,344.40,1,17,12,1,3,9,55.2,5.5,10000,16.8,Invalid,2015-04-02,071713
Electric_Taxi,Tongzhou_District,200,1,1,3.78,1,19,3.76,344.60,1,17,12,1,1,9,55.2,3,10000,16.8,Invalid,2015-04-02,071723
