Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
,,200,1,1,4.08,1,1,4.08,368.50,1,16,12,1,1,9,91.2,0.8,10000,27.8,,2015-04-02,104005
,,200,1,1,4.08,1,1,4.08,368.50,1,16,12,1,1,9,91.2,0.8,10000,27.8,,2015-04-02,104015
,,200,1,1,4.08,1,1,4.08,368.30,1,16,12,1,1,9,91.2,3.7,10000,27.8,,2015-04-02,104025
,,200,1,1,4.08,1,1,4.08,368.50,1,16,12,1,1,9,91.2,0.9,10000,27.8,,2015-04-02,104035
,,200,1,1,4.08,1,1,4.08,368.40,1,16,12,1,1,9,91.2,0.9,10000,27.8,,2015-04-02,104045
,,200,1,1,4.08,1,1,4.08,368.50,1,16,12,1,1,9,91.2,0.9,10000,27.8,,2015-04-02,104055
,,200,1,1,4.08,1,1,4.08,368.20,1,16,12,1,1,9,91.2,5.9,10000,27.8,,2015-04-02,104105
,,200,1,1,4.08,1,1,4.08,368.40,1,17,12,1,1,9,91.2,0.5,10000,27.8,,2015-04-02,104115
,,200,1,68,4.08,1,1,4.06,367.30,1,16,12,1,1,9,91.2,16.4,10000,27.8,,2015-04-02,104125
,,200,1,1,4.08,1,7,4.06,367.80,1,16,12,1,1,9,91.2,5.5,10000,27.8,,2015-04-02,104135
,,200,1,1,4.08,1,25,4.06,368.10,1,17,12,1,1,8,91.2,1.1,10000,27.8,,2015-04-02,104145
,,200,1,1,4.08,1,8,4.06,368.10,1,16,12,1,1,9,91.2,1.3,10000,27.8,,2015-04-02,104155
,,200,1,1,4.08,1,1,4.08,367.80,1,17,12,1,2,8,91.2,7.4,10000,27.8,,2015-04-02,104205
,,200,1,1,4.08,1,1,4.08,368.20,1,16,12,1,1,9,91.2,0.8,10000,27.8,,2015-04-02,104215
,,200,1,1,4.08,1,1,4.08,368.20,1,16,12,1,1,9,91.2,0.8,10000,27.8,,2015-04-02,104225
,,200,1,1,4.08,1,1,4.08,368.20,1,16,12,1,1,9,91.2,0.8,10000,27.8,,2015-04-02,104234
,,200,1,3,4.08,1,1,4.06,367.70,1,16,12,1,1,9,91.2,9.6,10000,27.8,,2015-04-02,104244
,,200,1,1,4.08,1,1,4.08,368.10,1,17,12,1,1,9,91.2,0.7,10000,27.8,,2015-04-02,104254
