Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,4,3.9,354.70,1,2,14,1,14,12,72.4,6.1,10000,22.2,Invalid,2015-04-02,000004
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,12,3.9,355.00,1,5,14,1,6,12,72.4,3.1,10000,22.2,Invalid,2015-04-02,000014
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,5,3.9,354.60,1,5,14,1,6,12,72.4,13,10000,22.2,Invalid,2015-04-02,000024
Electric_Taxi,Tongzhou_District,200,1,1,3.92,1,20,3.9,354.90,1,1,13,1,2,12,72.4,6,10000,22.2,Invalid,2015-04-02,000034
Electric_Taxi,Tongzhou_District,200,1,12,3.92,1,1,3.9,354.30,1,2,13,1,1,12,72.4,17.3,10000,22.2,Invalid,2015-04-02,000044
Electric_Taxi,Tongzhou_District,200,1,1,3.9,1,5,3.88,352.90,1,2,14,1,14,12,72.4,37.9,10000,22.2,Invalid,2015-04-02,000054
Electric_Taxi,Tongzhou_District,200,1,1,3.9,1,5,3.88,353.00,1,2,13,1,1,12,72.4,29.4,10000,22.2,Invalid,2015-04-02,000104
Electric_Taxi,Tongzhou_District,200,1,1,3.88,1,60,3.86,353.00,1,2,14,1,14,12,72.4,21.9,10000,22.2,Invalid,2015-04-02,000114
Electric_Taxi,Tongzhou_District,200,1,37,3.92,1,1,3.9,354.90,1,2,14,1,10,12,72.4,-7.2,10000,22.2,Invalid,2015-04-02,000124
Electric_Taxi,Tongzhou_District,200,1,70,3.92,1,1,3.9,354.40,1,2,13,1,1,12,72.4,6.1,10000,22.2,Invalid,2015-04-02,000134
